itemid, orderid,productid,quantity,productname
35646 , 2397 , 21 , 1.0 , black radish
35647 , 2397 , 44 , 1.0 , ground beef
35648 , 2397 , 80 , 1.0 , Pivotal Stomach Calmer
35649 , 2397 , 47 , 1.0 , Ball Park Franks
35650 , 2397 , 24 , 1.0 , seedless watermelon
35651 , 2397 , 31 , 1.0 , Free Range Extra Large
35652 , 2397 , 46 , 1.0 , Clucker Farms Organic Chicken
35653 , 2397 , 53 , 1.0 , Old Zurich Swiss Cheese
35654 , 2397 , 48 , 1.0 , Porky Pig Everloving Bacon
35655 , 2397 , 26 , 1.0 , Pivotal 2% Milk
35656 , 2397 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
35657 , 2397 , 74 , 1.0 , Happy Valley Green Beans
35658 , 2397 , 52 , 1.0 , Porky Pig Smoked Ham
35659 , 2398 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
35660 , 2398 , 68 , 1.0 , Heinz Ketchup Quart Bottle
35661 , 2398 , 21 , 1.0 , black radish
35662 , 2398 , 43 , 1.0 , T-bone steak
35663 , 2398 , 56 , 1.0 , Mom's Potato Salad
35664 , 2398 , 4 , 1.0 , PBR
35665 , 2398 , 77 , 1.0 , Pivotal Baked Beans
35666 , 2398 , 52 , 1.0 , Porky Pig Smoked Ham
35667 , 2398 , 4 , 1.0 , PBR
35668 , 2398 , 16 , 1.0 , Honeydew
35669 , 2398 , 80 , 1.0 , Pivotal Stomach Calmer
35670 , 2398 , 23 , 1.0 , red top turnip
35671 , 2398 , 69 , 1.0 , Ball Park Mustard
35672 , 2398 , 53 , 1.0 , Old Zurich Swiss Cheese
35673 , 2398 , 62 , 1.0 , Donut King 6 pack
35674 , 2398 , 56 , 1.0 , Mom's Potato Salad
35675 , 2398 , 44 , 1.0 , ground beef
35676 , 2398 , 24 , 1.0 , seedless watermelon
35677 , 2398 , 56 , 1.0 , Mom's Potato Salad
35678 , 2398 , 66 , 1.0 , Old Italy Olive Oil
35679 , 2398 , 7 , 1.0 , pink lady
35680 , 2398 , 66 , 1.0 , Old Italy Olive Oil
35681 , 2399 , 21 , 1.0 , black radish
35682 , 2399 , 20 , 1.0 , quince ?
35683 , 2399 , 54 , 1.0 , Vermonter Mild Cheddar
35684 , 2399 , 54 , 1.0 , Vermonter Mild Cheddar
35685 , 2399 , 44 , 1.0 , ground beef
35686 , 2399 , 62 , 1.0 , Donut King 6 pack
35687 , 2399 , 8 , 1.0 , banana
35688 , 2399 , 32 , 1.0 , Vermot Extra Sharp Cheddar
35689 , 2399 , 32 , 1.0 , Vermot Extra Sharp Cheddar
35690 , 2399 , 26 , 1.0 , Pivotal 2% Milk
35691 , 2399 , 28 , 1.0 , Land O Lakes Butter
35692 , 2399 , 3 , 1.0 , Chateau Potomac Water
35693 , 2399 , 69 , 1.0 , Ball Park Mustard
35694 , 2399 , 64 , 1.0 , Ballpark Hot Dog Rolls
35695 , 2400 , 15 , 1.0 , Meyer Lemons
35696 , 2400 , 16 , 1.0 , Honeydew
35697 , 2400 , 60 , 1.0 , Organic Whole Wheat Bread
35698 , 2400 , 12 , 1.0 , fennel
35699 , 2400 , 31 , 1.0 , Free Range Extra Large
35700 , 2400 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
35701 , 2400 , 45 , 1.0 , Porky Pig Big Chops
35702 , 2400 , 45 , 1.0 , Porky Pig Big Chops
35703 , 2400 , 76 , 1.0 , Happy Valley White Peaches
35704 , 2400 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
35705 , 2400 , 20 , 1.0 , quince ?
35706 , 2400 , 42 , 1.0 , Floral Print Napkins
35707 , 2401 , 69 , 1.0 , Ball Park Mustard
35708 , 2401 , 71 , 1.0 , Mr Peanut Peanut Butter
35709 , 2401 , 43 , 1.0 , T-bone steak
35710 , 2401 , 44 , 1.0 , ground beef
35711 , 2401 , 63 , 1.0 , Mom's extra frosting birthday cake
35712 , 2401 , 52 , 1.0 , Porky Pig Smoked Ham
35713 , 2401 , 69 , 1.0 , Ball Park Mustard
35714 , 2401 , 34 , 1.0 , Pivotal Small Frozen Peas
35715 , 2401 , 34 , 1.0 , Pivotal Small Frozen Peas
35716 , 2401 , 41 , 1.0 , 12 inch Dinner Plates
35717 , 2401 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
35718 , 2401 , 22 , 1.0 , triple wahsed spinach
35719 , 2401 , 13 , 1.0 , pink grapefruit
35720 , 2401 , 28 , 1.0 , Land O Lakes Butter
35721 , 2401 , 58 , 1.0 , Wonder Bread
35722 , 2401 , 25 , 1.0 , ugli fruit
35723 , 2401 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
35724 , 2401 , 9 , 1.0 , Kirby cukes
35725 , 2401 , 71 , 1.0 , Mr Peanut Peanut Butter
35726 , 2401 , 58 , 1.0 , Wonder Bread
35727 , 2402 , 78 , 1.0 , Jasper's Pizza Sauce
35728 , 2402 , 48 , 1.0 , Porky Pig Everloving Bacon
35729 , 2402 , 15 , 1.0 , Meyer Lemons
35730 , 2402 , 3 , 1.0 , Chateau Potomac Water
35731 , 2402 , 76 , 1.0 , Happy Valley White Peaches
35732 , 2403 , 41 , 1.0 , 12 inch Dinner Plates
35733 , 2403 , 16 , 1.0 , Honeydew
35734 , 2403 , 36 , 1.0 , Jasper's White Pizza
35735 , 2403 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
35736 , 2403 , 30 , 1.0 , Pivotal 1/2 and 1/2
35737 , 2403 , 41 , 1.0 , 12 inch Dinner Plates
35738 , 2403 , 21 , 1.0 , black radish
35739 , 2403 , 37 , 1.0 , Uggo Waffles
35740 , 2403 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
35741 , 2403 , 55 , 1.0 , Mom's Cole Slaw
35742 , 2403 , 18 , 1.0 , california navels
35743 , 2403 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
35744 , 2403 , 2 , 1.0 , Ooopsi Cola
35745 , 2404 , 55 , 1.0 , Mom's Cole Slaw
35746 , 2404 , 49 , 1.0 , Leg of lamb
35747 , 2404 , 21 , 1.0 , black radish
35748 , 2404 , 35 , 1.0 , Maine Wild Blueberries
35749 , 2404 , 51 , 1.0 , Elmer's Roast Beef
35750 , 2404 , 15 , 1.0 , Meyer Lemons
35751 , 2405 , 54 , 1.0 , Vermonter Mild Cheddar
35752 , 2405 , 16 , 1.0 , Honeydew
35753 , 2405 , 21 , 1.0 , black radish
35754 , 2405 , 35 , 1.0 , Maine Wild Blueberries
35755 , 2405 , 6 , 1.0 , Pivotal Smoothie
35756 , 2405 , 75 , 1.0 , Happy Valley Diced Tomatoes
35757 , 2405 , 18 , 1.0 , california navels
35758 , 2405 , 77 , 1.0 , Pivotal Baked Beans
35759 , 2405 , 44 , 1.0 , ground beef
35760 , 2405 , 49 , 1.0 , Leg of lamb
35761 , 2405 , 82 , 1.0 , BabyBum Disposable Diapers
35762 , 2405 , 59 , 1.0 , Zabar's Old Fahsioned Rye
35763 , 2405 , 64 , 1.0 , Ballpark Hot Dog Rolls
35764 , 2405 , 11 , 1.0 , white eggplant
35765 , 2405 , 21 , 1.0 , black radish
35766 , 2405 , 35 , 1.0 , Maine Wild Blueberries
35767 , 2406 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
35768 , 2406 , 78 , 1.0 , Jasper's Pizza Sauce
35769 , 2406 , 78 , 1.0 , Jasper's Pizza Sauce
35770 , 2406 , 15 , 1.0 , Meyer Lemons
35771 , 2406 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
35772 , 2406 , 55 , 1.0 , Mom's Cole Slaw
35773 , 2406 , 82 , 1.0 , BabyBum Disposable Diapers
35774 , 2406 , 28 , 1.0 , Land O Lakes Butter
35775 , 2406 , 44 , 1.0 , ground beef
35776 , 2406 , 15 , 1.0 , Meyer Lemons
35777 , 2406 , 69 , 1.0 , Ball Park Mustard
35778 , 2406 , 31 , 1.0 , Free Range Extra Large
35779 , 2406 , 80 , 1.0 , Pivotal Stomach Calmer
35780 , 2406 , 14 , 1.0 , horseradish
35781 , 2407 , 81 , 1.0 , Pivotal Extra Stength Aspirin
35782 , 2407 , 8 , 1.0 , banana
35783 , 2407 , 72 , 1.0 , K-Town Half Sour Pickles
35784 , 2407 , 80 , 1.0 , Pivotal Stomach Calmer
35785 , 2407 , 46 , 1.0 , Clucker Farms Organic Chicken
35786 , 2407 , 8 , 1.0 , banana
35787 , 2407 , 20 , 1.0 , quince ?
35788 , 2407 , 14 , 1.0 , horseradish
35789 , 2408 , 1 , 1.0 , Pivotal Apple Juice
35790 , 2408 , 9 , 1.0 , Kirby cukes
35791 , 2408 , 50 , 1.0 , Kosher salami
35792 , 2408 , 12 , 1.0 , fennel
35793 , 2408 , 21 , 1.0 , black radish
35794 , 2408 , 19 , 1.0 , dole pineapple
35795 , 2408 , 23 , 1.0 , red top turnip
35796 , 2408 , 77 , 1.0 , Pivotal Baked Beans
35797 , 2408 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
35798 , 2408 , 20 , 1.0 , quince ?
35799 , 2408 , 56 , 1.0 , Mom's Potato Salad
35800 , 2408 , 42 , 1.0 , Floral Print Napkins
35801 , 2408 , 16 , 1.0 , Honeydew
35802 , 2408 , 4 , 1.0 , PBR
35803 , 2408 , 12 , 1.0 , fennel
35804 , 2408 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
35805 , 2408 , 74 , 1.0 , Happy Valley Green Beans
35806 , 2408 , 8 , 1.0 , banana
35807 , 2408 , 48 , 1.0 , Porky Pig Everloving Bacon
35808 , 2408 , 68 , 1.0 , Heinz Ketchup Quart Bottle
35809 , 2409 , 73 , 1.0 , Happy Valley Sweet Corn
35810 , 2409 , 73 , 1.0 , Happy Valley Sweet Corn
35811 , 2409 , 20 , 1.0 , quince ?
35812 , 2409 , 51 , 1.0 , Elmer's Roast Beef
35813 , 2409 , 34 , 1.0 , Pivotal Small Frozen Peas
35814 , 2409 , 43 , 1.0 , T-bone steak
35815 , 2409 , 56 , 1.0 , Mom's Potato Salad
35816 , 2409 , 2 , 1.0 , Ooopsi Cola
35817 , 2409 , 58 , 1.0 , Wonder Bread
35818 , 2409 , 70 , 1.0 , Homer's Strawberry Jam
35819 , 2409 , 5 , 1.0 , Boone Farms Swill
35820 , 2409 , 53 , 1.0 , Old Zurich Swiss Cheese
35821 , 2409 , 80 , 1.0 , Pivotal Stomach Calmer
35822 , 2409 , 52 , 1.0 , Porky Pig Smoked Ham
35823 , 2409 , 31 , 1.0 , Free Range Extra Large
35824 , 2409 , 2 , 1.0 , Ooopsi Cola
35825 , 2409 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
35826 , 2409 , 41 , 1.0 , 12 inch Dinner Plates
35827 , 2409 , 70 , 1.0 , Homer's Strawberry Jam
35828 , 2409 , 68 , 1.0 , Heinz Ketchup Quart Bottle
35829 , 2409 , 46 , 1.0 , Clucker Farms Organic Chicken
35830 , 2409 , 43 , 1.0 , T-bone steak
35831 , 2410 , 65 , 1.0 , Mr Peanut Peanut Oil
35832 , 2410 , 31 , 1.0 , Free Range Extra Large
35833 , 2410 , 2 , 1.0 , Ooopsi Cola
35834 , 2410 , 37 , 1.0 , Uggo Waffles
35835 , 2410 , 10 , 1.0 , dill
35836 , 2411 , 80 , 1.0 , Pivotal Stomach Calmer
35837 , 2411 , 21 , 1.0 , black radish
35838 , 2411 , 80 , 1.0 , Pivotal Stomach Calmer
35839 , 2411 , 72 , 1.0 , K-Town Half Sour Pickles
35840 , 2411 , 70 , 1.0 , Homer's Strawberry Jam
35841 , 2411 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
35842 , 2411 , 11 , 1.0 , white eggplant
35843 , 2411 , 65 , 1.0 , Mr Peanut Peanut Oil
35844 , 2411 , 48 , 1.0 , Porky Pig Everloving Bacon
35845 , 2411 , 4 , 1.0 , PBR
35846 , 2411 , 47 , 1.0 , Ball Park Franks
35847 , 2411 , 7 , 1.0 , pink lady
35848 , 2411 , 62 , 1.0 , Donut King 6 pack
35849 , 2411 , 63 , 1.0 , Mom's extra frosting birthday cake
35850 , 2411 , 4 , 1.0 , PBR
35851 , 2411 , 55 , 1.0 , Mom's Cole Slaw
35852 , 2412 , 36 , 1.0 , Jasper's White Pizza
35853 , 2412 , 45 , 1.0 , Porky Pig Big Chops
35854 , 2412 , 14 , 1.0 , horseradish
35855 , 2412 , 66 , 1.0 , Old Italy Olive Oil
35856 , 2412 , 42 , 1.0 , Floral Print Napkins
35857 , 2412 , 21 , 1.0 , black radish
35858 , 2412 , 4 , 1.0 , PBR
35859 , 2412 , 68 , 1.0 , Heinz Ketchup Quart Bottle
35860 , 2412 , 58 , 1.0 , Wonder Bread
35861 , 2412 , 72 , 1.0 , K-Town Half Sour Pickles
35862 , 2412 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
35863 , 2412 , 72 , 1.0 , K-Town Half Sour Pickles
35864 , 2412 , 78 , 1.0 , Jasper's Pizza Sauce
35865 , 2412 , 75 , 1.0 , Happy Valley Diced Tomatoes
35866 , 2412 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
35867 , 2412 , 28 , 1.0 , Land O Lakes Butter
35868 , 2412 , 10 , 1.0 , dill
35869 , 2412 , 20 , 1.0 , quince ?
35870 , 2412 , 5 , 1.0 , Boone Farms Swill
35871 , 2412 , 30 , 1.0 , Pivotal 1/2 and 1/2
35872 , 2412 , 21 , 1.0 , black radish
35873 , 2412 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
35874 , 2412 , 45 , 1.0 , Porky Pig Big Chops
35875 , 2413 , 81 , 1.0 , Pivotal Extra Stength Aspirin
35876 , 2413 , 81 , 1.0 , Pivotal Extra Stength Aspirin
35877 , 2413 , 9 , 1.0 , Kirby cukes
35878 , 2413 , 34 , 1.0 , Pivotal Small Frozen Peas
35879 , 2413 , 21 , 1.0 , black radish
35880 , 2413 , 69 , 1.0 , Ball Park Mustard
35881 , 2413 , 40 , 1.0 , Husky Paper towels
35882 , 2413 , 44 , 1.0 , ground beef
35883 , 2413 , 69 , 1.0 , Ball Park Mustard
35884 , 2413 , 75 , 1.0 , Happy Valley Diced Tomatoes
35885 , 2413 , 8 , 1.0 , banana
35886 , 2413 , 4 , 1.0 , PBR
35887 , 2413 , 71 , 1.0 , Mr Peanut Peanut Butter
35888 , 2413 , 64 , 1.0 , Ballpark Hot Dog Rolls
35889 , 2414 , 21 , 1.0 , black radish
35890 , 2414 , 11 , 1.0 , white eggplant
35891 , 2414 , 50 , 1.0 , Kosher salami
35892 , 2414 , 75 , 1.0 , Happy Valley Diced Tomatoes
35893 , 2414 , 5 , 1.0 , Boone Farms Swill
35894 , 2414 , 23 , 1.0 , red top turnip
35895 , 2414 , 40 , 1.0 , Husky Paper towels
35896 , 2414 , 59 , 1.0 , Zabar's Old Fahsioned Rye
35897 , 2414 , 66 , 1.0 , Old Italy Olive Oil
35898 , 2414 , 55 , 1.0 , Mom's Cole Slaw
35899 , 2414 , 40 , 1.0 , Husky Paper towels
35900 , 2414 , 34 , 1.0 , Pivotal Small Frozen Peas
35901 , 2414 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
35902 , 2414 , 17 , 1.0 , napa
35903 , 2414 , 28 , 1.0 , Land O Lakes Butter
35904 , 2414 , 20 , 1.0 , quince ?
35905 , 2415 , 55 , 1.0 , Mom's Cole Slaw
35906 , 2415 , 44 , 1.0 , ground beef
35907 , 2415 , 35 , 1.0 , Maine Wild Blueberries
35908 , 2415 , 52 , 1.0 , Porky Pig Smoked Ham
35909 , 2415 , 2 , 1.0 , Ooopsi Cola
35910 , 2415 , 63 , 1.0 , Mom's extra frosting birthday cake
35911 , 2415 , 67 , 1.0 , Mom's Old Fashioned Mayo
35912 , 2415 , 56 , 1.0 , Mom's Potato Salad
35913 , 2415 , 59 , 1.0 , Zabar's Old Fahsioned Rye
35914 , 2415 , 19 , 1.0 , dole pineapple
35915 , 2415 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
35916 , 2415 , 41 , 1.0 , 12 inch Dinner Plates
35917 , 2415 , 36 , 1.0 , Jasper's White Pizza
35918 , 2415 , 59 , 1.0 , Zabar's Old Fahsioned Rye
35919 , 2416 , 17 , 1.0 , napa
35920 , 2416 , 22 , 1.0 , triple wahsed spinach
35921 , 2416 , 30 , 1.0 , Pivotal 1/2 and 1/2
35922 , 2416 , 53 , 1.0 , Old Zurich Swiss Cheese
35923 , 2416 , 2 , 1.0 , Ooopsi Cola
35924 , 2416 , 34 , 1.0 , Pivotal Small Frozen Peas
35925 , 2416 , 23 , 1.0 , red top turnip
35926 , 2416 , 74 , 1.0 , Happy Valley Green Beans
35927 , 2416 , 73 , 1.0 , Happy Valley Sweet Corn
35928 , 2416 , 8 , 1.0 , banana
35929 , 2416 , 70 , 1.0 , Homer's Strawberry Jam
35930 , 2416 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
35931 , 2416 , 56 , 1.0 , Mom's Potato Salad
35932 , 2416 , 8 , 1.0 , banana
35933 , 2416 , 61 , 1.0 , Brooklyn Bagel 6 pack
35934 , 2417 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
35935 , 2417 , 58 , 1.0 , Wonder Bread
35936 , 2417 , 16 , 1.0 , Honeydew
35937 , 2417 , 74 , 1.0 , Happy Valley Green Beans
35938 , 2417 , 43 , 1.0 , T-bone steak
35939 , 2417 , 49 , 1.0 , Leg of lamb
35940 , 2417 , 32 , 1.0 , Vermot Extra Sharp Cheddar
35941 , 2417 , 77 , 1.0 , Pivotal Baked Beans
35942 , 2418 , 52 , 1.0 , Porky Pig Smoked Ham
35943 , 2418 , 32 , 1.0 , Vermot Extra Sharp Cheddar
35944 , 2418 , 58 , 1.0 , Wonder Bread
35945 , 2418 , 72 , 1.0 , K-Town Half Sour Pickles
35946 , 2418 , 13 , 1.0 , pink grapefruit
35947 , 2418 , 68 , 1.0 , Heinz Ketchup Quart Bottle
35948 , 2418 , 82 , 1.0 , BabyBum Disposable Diapers
35949 , 2418 , 45 , 1.0 , Porky Pig Big Chops
35950 , 2418 , 22 , 1.0 , triple wahsed spinach
35951 , 2418 , 58 , 1.0 , Wonder Bread
35952 , 2418 , 63 , 1.0 , Mom's extra frosting birthday cake
35953 , 2418 , 5 , 1.0 , Boone Farms Swill
35954 , 2418 , 26 , 1.0 , Pivotal 2% Milk
35955 , 2418 , 60 , 1.0 , Organic Whole Wheat Bread
35956 , 2418 , 76 , 1.0 , Happy Valley White Peaches
35957 , 2418 , 28 , 1.0 , Land O Lakes Butter
35958 , 2418 , 61 , 1.0 , Brooklyn Bagel 6 pack
35959 , 2418 , 57 , 1.0 , Mom's Deli Mustard
35960 , 2418 , 21 , 1.0 , black radish
35961 , 2419 , 1 , 1.0 , Pivotal Apple Juice
35962 , 2419 , 61 , 1.0 , Brooklyn Bagel 6 pack
35963 , 2419 , 5 , 1.0 , Boone Farms Swill
35964 , 2419 , 65 , 1.0 , Mr Peanut Peanut Oil
35965 , 2419 , 60 , 1.0 , Organic Whole Wheat Bread
35966 , 2419 , 5 , 1.0 , Boone Farms Swill
35967 , 2419 , 61 , 1.0 , Brooklyn Bagel 6 pack
35968 , 2419 , 1 , 1.0 , Pivotal Apple Juice
35969 , 2419 , 3 , 1.0 , Chateau Potomac Water
35970 , 2419 , 37 , 1.0 , Uggo Waffles
35971 , 2419 , 52 , 1.0 , Porky Pig Smoked Ham
35972 , 2419 , 75 , 1.0 , Happy Valley Diced Tomatoes
35973 , 2419 , 8 , 1.0 , banana
35974 , 2419 , 41 , 1.0 , 12 inch Dinner Plates
35975 , 2419 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
35976 , 2419 , 47 , 1.0 , Ball Park Franks
35977 , 2419 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
35978 , 2419 , 42 , 1.0 , Floral Print Napkins
35979 , 2419 , 15 , 1.0 , Meyer Lemons
35980 , 2419 , 75 , 1.0 , Happy Valley Diced Tomatoes
35981 , 2419 , 56 , 1.0 , Mom's Potato Salad
35982 , 2419 , 72 , 1.0 , K-Town Half Sour Pickles
35983 , 2419 , 28 , 1.0 , Land O Lakes Butter
35984 , 2419 , 50 , 1.0 , Kosher salami
35985 , 2419 , 72 , 1.0 , K-Town Half Sour Pickles
35986 , 2420 , 19 , 1.0 , dole pineapple
35987 , 2420 , 23 , 1.0 , red top turnip
35988 , 2420 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
35989 , 2420 , 21 , 1.0 , black radish
35990 , 2420 , 81 , 1.0 , Pivotal Extra Stength Aspirin
35991 , 2421 , 81 , 1.0 , Pivotal Extra Stength Aspirin
35992 , 2421 , 22 , 1.0 , triple wahsed spinach
35993 , 2421 , 22 , 1.0 , triple wahsed spinach
35994 , 2421 , 4 , 1.0 , PBR
35995 , 2421 , 5 , 1.0 , Boone Farms Swill
35996 , 2421 , 71 , 1.0 , Mr Peanut Peanut Butter
35997 , 2421 , 63 , 1.0 , Mom's extra frosting birthday cake
35998 , 2421 , 13 , 1.0 , pink grapefruit
35999 , 2421 , 27 , 1.0 , Pivotal Lo Fat Yoghurt
36000 , 2421 , 18 , 1.0 , california navels
36001 , 2421 , 22 , 1.0 , triple wahsed spinach
36002 , 2421 , 6 , 1.0 , Pivotal Smoothie
36003 , 2421 , 15 , 1.0 , Meyer Lemons
36004 , 2421 , 69 , 1.0 , Ball Park Mustard
36005 , 2421 , 34 , 1.0 , Pivotal Small Frozen Peas
36006 , 2421 , 15 , 1.0 , Meyer Lemons
36007 , 2421 , 60 , 1.0 , Organic Whole Wheat Bread
36008 , 2422 , 53 , 1.0 , Old Zurich Swiss Cheese
36009 , 2422 , 17 , 1.0 , napa
36010 , 2422 , 24 , 1.0 , seedless watermelon
36011 , 2422 , 36 , 1.0 , Jasper's White Pizza
36012 , 2422 , 82 , 1.0 , BabyBum Disposable Diapers
36013 , 2422 , 9 , 1.0 , Kirby cukes
36014 , 2422 , 17 , 1.0 , napa
36015 , 2422 , 80 , 1.0 , Pivotal Stomach Calmer
36016 , 2423 , 3 , 1.0 , Chateau Potomac Water
36017 , 2423 , 46 , 1.0 , Clucker Farms Organic Chicken
36018 , 2423 , 23 , 1.0 , red top turnip
36019 , 2423 , 40 , 1.0 , Husky Paper towels
36020 , 2423 , 51 , 1.0 , Elmer's Roast Beef
36021 , 2423 , 1 , 1.0 , Pivotal Apple Juice
36022 , 2423 , 70 , 1.0 , Homer's Strawberry Jam
36023 , 2423 , 38 , 1.0 , Organic Vegetarian Sausage
36024 , 2423 , 26 , 1.0 , Pivotal 2% Milk
36025 , 2423 , 39 , 1.0 , Pivotal Soft and Smooth 24 pack
36026 , 2423 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
36027 , 2424 , 30 , 1.0 , Pivotal 1/2 and 1/2
36028 , 2424 , 75 , 1.0 , Happy Valley Diced Tomatoes
36029 , 2424 , 38 , 1.0 , Organic Vegetarian Sausage
36030 , 2424 , 69 , 1.0 , Ball Park Mustard
36031 , 2424 , 38 , 1.0 , Organic Vegetarian Sausage
36032 , 2424 , 30 , 1.0 , Pivotal 1/2 and 1/2
36033 , 2424 , 47 , 1.0 , Ball Park Franks
36034 , 2424 , 78 , 1.0 , Jasper's Pizza Sauce
36035 , 2424 , 50 , 1.0 , Kosher salami
36036 , 2424 , 71 , 1.0 , Mr Peanut Peanut Butter
36037 , 2424 , 53 , 1.0 , Old Zurich Swiss Cheese
36038 , 2424 , 57 , 1.0 , Mom's Deli Mustard
36039 , 2424 , 16 , 1.0 , Honeydew
36040 , 2424 , 59 , 1.0 , Zabar's Old Fahsioned Rye
36041 , 2425 , 79 , 1.0 , Devil's Delight Blazing Hot Sauasage
36042 , 2425 , 66 , 1.0 , Old Italy Olive Oil
36043 , 2425 , 26 , 1.0 , Pivotal 2% Milk
36044 , 2425 , 49 , 1.0 , Leg of lamb
36045 , 2425 , 80 , 1.0 , Pivotal Stomach Calmer
36046 , 2425 , 78 , 1.0 , Jasper's Pizza Sauce
36047 , 2425 , 5 , 1.0 , Boone Farms Swill
36048 , 2425 , 44 , 1.0 , ground beef
36049 , 2425 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
36050 , 2425 , 42 , 1.0 , Floral Print Napkins
36051 , 2426 , 28 , 1.0 , Land O Lakes Butter
36052 , 2426 , 19 , 1.0 , dole pineapple
36053 , 2426 , 59 , 1.0 , Zabar's Old Fahsioned Rye
36054 , 2426 , 62 , 1.0 , Donut King 6 pack
36055 , 2426 , 48 , 1.0 , Porky Pig Everloving Bacon
36056 , 2426 , 77 , 1.0 , Pivotal Baked Beans
36057 , 2426 , 25 , 1.0 , ugli fruit
36058 , 2426 , 48 , 1.0 , Porky Pig Everloving Bacon
36059 , 2426 , 77 , 1.0 , Pivotal Baked Beans
36060 , 2426 , 81 , 1.0 , Pivotal Extra Stength Aspirin
36061 , 2426 , 35 , 1.0 , Maine Wild Blueberries
36062 , 2426 , 61 , 1.0 , Brooklyn Bagel 6 pack
36063 , 2426 , 10 , 1.0 , dill
36064 , 2426 , 51 , 1.0 , Elmer's Roast Beef
36065 , 2426 , 22 , 1.0 , triple wahsed spinach
36066 , 2426 , 30 , 1.0 , Pivotal 1/2 and 1/2
36067 , 2426 , 74 , 1.0 , Happy Valley Green Beans
36068 , 2426 , 7 , 1.0 , pink lady
36069 , 2426 , 57 , 1.0 , Mom's Deli Mustard
36070 , 2427 , 53 , 1.0 , Old Zurich Swiss Cheese
36071 , 2427 , 19 , 1.0 , dole pineapple
36072 , 2427 , 53 , 1.0 , Old Zurich Swiss Cheese
36073 , 2427 , 7 , 1.0 , pink lady
36074 , 2427 , 49 , 1.0 , Leg of lamb
36075 , 2427 , 33 , 1.0 , Ben and Jerry's Cherry Garcia
36076 , 2427 , 63 , 1.0 , Mom's extra frosting birthday cake
36077 , 2427 , 41 , 1.0 , 12 inch Dinner Plates
36078 , 2427 , 36 , 1.0 , Jasper's White Pizza
36079 , 2427 , 58 , 1.0 , Wonder Bread
36080 , 2427 , 67 , 1.0 , Mom's Old Fashioned Mayo
36081 , 2427 , 7 , 1.0 , pink lady
36082 , 2427 , 21 , 1.0 , black radish
36083 , 2427 , 56 , 1.0 , Mom's Potato Salad
36084 , 2427 , 45 , 1.0 , Porky Pig Big Chops
36085 , 2427 , 43 , 1.0 , T-bone steak
36086 , 2427 , 16 , 1.0 , Honeydew
36087 , 2427 , 40 , 1.0 , Husky Paper towels
36088 , 2427 , 10 , 1.0 , dill
36089 , 2427 , 44 , 1.0 , ground beef
36090 , 2427 , 25 , 1.0 , ugli fruit
36091 , 2427 , 25 , 1.0 , ugli fruit
36092 , 2427 , 55 , 1.0 , Mom's Cole Slaw
36093 , 2427 , 16 , 1.0 , Honeydew
36094 , 2427 , 25 , 1.0 , ugli fruit
36095 , 2428 , 75 , 1.0 , Happy Valley Diced Tomatoes
36096 , 2428 , 14 , 1.0 , horseradish
36097 , 2428 , 81 , 1.0 , Pivotal Extra Stength Aspirin
36098 , 2428 , 20 , 1.0 , quince ?
36099 , 2428 , 75 , 1.0 , Happy Valley Diced Tomatoes
36100 , 2428 , 82 , 1.0 , BabyBum Disposable Diapers
36101 , 2428 , 72 , 1.0 , K-Town Half Sour Pickles
36102 , 2429 , 2 , 1.0 , Ooopsi Cola
36103 , 2429 , 29 , 1.0 , Breakstone Whole Milk Cottage Cheese 
36104 , 2429 , 19 , 1.0 , dole pineapple
36105 , 2429 , 82 , 1.0 , BabyBum Disposable Diapers
36106 , 2429 , 56 , 1.0 , Mom's Potato Salad
36107 , 2429 , 66 , 1.0 , Old Italy Olive Oil
36108 , 2429 , 19 , 1.0 , dole pineapple
